trip_id,pred_eta_s,gt_eta_s,ae,ape
560#part26,83.18372702487632,56.0,27.18372702487632,0.4854236968727914
560#part27,1691.1355248318196,1777.9,86.76447516818052,0.048801662167827504
560#part28,5433.896745682511,5567.2,133.3032543174886,0.02394439831827285
560#part29,5280.176166527185,5422.7,142.52383347281466,0.0262828173184603
560#part3,153.501113455084,122.2,31.301113455084007,0.2561465912854665
560#part30,4004.668913316324,4152.5,147.83108668367595,0.03560050251262515
560#part31,71.30273150936544,46.5,24.802731509365444,0.5333920754702246
560#part32,124.57391870041172,111.4,13.173918700411718,0.1182577980288305
560#part33,257.6559631857858,265.3,7.644036814214189,0.028812803672122838
560#part34,5392.469660562059,5556.9,164.43033943794035,0.029590300246169692
560#part35,2657.6923267320662,2607.5,50.19232673206625,0.019249214470591084
560#part36,3597.0376694718148,3689.5,92.46233052818525,0.025060937939608414
560#part4,2132.595429592316,2156.4,23.80457040768397,0.01103903283606194
560#part5,1656.8935519909232,1656.3,0.593551990923288,0.0003583601949666655
560#part6,1169.2929523562384,1175.7,6.4070476437616435,0.0054495599589705224
560#part7,66.88619236304774,35.300000000000004,31.586192363047736,0.8947929847888876
560#part8,135.75809393200072,96.4,39.35809393200071,0.40827898269710283
560#part9,2287.9726912162027,2439.7,151.72730878379707,0.06219096970274914
570#part0,5171.241136398477,5369.4,198.15886360152308,0.03690521540610182
570#part1,2519.8604925828963,2491.7,28.160492582896495,0.011301718739373318
570#part10,5300.759744257322,5488.0,187.24025574267762,0.0341181224020914
570#part11,5648.654811614523,5913.5,264.84518838547683,0.044786537310472115
570#part12,6665.252059337247,6729.8,64.54794066275281,0.009591360911580256
570#part13,36.74753366734515,4.800000000000001,31.94753366734515,6.6557361806969055
570#part14,2657.1059052654623,2712.7,55.59409473453752,0.02049400771723284
570#part15,6363.6557351634265,6531.7,168.04426483657335,0.025727492817577868
570#part16,3111.8725420557425,3165.8,53.92745794425764,0.01703438560372027
570#part2,4007.346497593805,4025.7,18.35350240619482,0.004559083490124655
570#part3,1884.7940795448233,1815.8,68.99407954482331,0.037996519189791446
570#part4,4628.180604923329,4771.2,143.01939507667066,0.029975560671669742
570#part5,6511.247435079207,6772.1,260.85256492079316,0.038518711318615076
570#part6,302.4034763807019,301.3,1.1034763807018635,0.0036623842705007085
570#part7,2952.132741728267,2890.8,61.33274172826668,0.02121652889451594
570#part8,3615.2893827440776,3675.3,60.010617255922625,0.016328086756434202
570#part9,1917.8417557740995,2006.3,88.45824422590044,0.04409023786367963
580#part0,4349.656324800266,4410.0,60.34367519973421,0.01368337306116422
580#part1,4386.837624560444,4516.5,129.66237543955594,0.028708596355486758
580#part10,6894.906481204484,7147.0,252.0935187955156,0.03527263450336023
580#part11,2646.170430773366,2711.8,65.62956922663398,0.024201478437434167
580#part12,4485.7530518239655,4587.1,101.34694817603486,0.02209390424800742
580#part13,5838.856193748303,6064.6,225.7438062516976,0.03722319794408495
580#part14,5689.101666313339,5817.3,128.1983336866615,0.022037428650174738
580#part15,3307.7365301256477,3404.7,96.96346987435209,0.02847929916713722
580#part16,4729.978807442176,4909.0,179.02119255782418,0.03646795529798822
580#part17,5.981588382193022,8.6,2.618411617806978,0.30446646718685794
580#part18,855.1420758181386,860.3,5.157924181861404,0.005995494806301759
580#part19,817.011050714201,784.2,32.811050714200974,0.041840156483296316
580#part2,5873.899666742662,6156.3,282.4003332573384,0.04587176278890541
580#part20,1349.137933814699,1409.8,60.662066185301,0.043028845357711024
580#part21,10.400931159688998,16.400000000000002,5.999068840311004,0.3657968805067685
580#part22,1567.6311970766733,1653.7,86.06880292332676,0.05204620119932681
580#part23,5012.9192953290085,5098.3,85.38070467099169,0.016746896940351037
580#part24,3822.9564644483507,3980.0,157.04353555164926,0.03945817476172092
580#part3,3729.6144984418784,3798.6,68.98550155812154,0.018160770167462103
580#part4,4312.655186494989,4389.5,76.84481350501119,0.017506507234311696
580#part5,4392.7926956331985,4492.5,99.70730436680151,0.022194169029894604
580#part6,4752.374765236147,4863.4,111.0252347638525,0.022828727796161637
580#part7,3146.101227033817,3314.0,167.89877296618306,0.050663480074285776
580#part8,5921.731188404012,6108.3,186.56881159598834,0.030543491903801113
